enzyme_key,enzyme_name,enzyme_family,stage_assigned,target_class,critical_transition_score,criticality_score_formula,ml_anchor_probability,anchor_score,known_target_label,high_confidence_known_target_label,high_confidence_target_basis,herbicide_target_match,herbicide_target_family,herbicide_site_of_action,herbicide_target_score,known_inhibitor_classes,wssa_group,resistance_risks,pathway_essentiality_score,kinetic_evidence_score,structure_score,crop_selectivity_margin,natural_inhibitor_evidence_score,uncertainty_penalty,trajectory_curvature_max,trajectory_critical_t,source_evidence,evidence_class
photosystem II,photosystem II,PSII,early_vegetative,photosynthesis_electron_transport,0.49684122671512376,0.3762,0.8070615239825848,1,1,1,core_transition_anchor_plus_atlas_match,1,PSII,"photosystem II electron transport, QB binding protein/site",1.0,triazines;ureas;nitriles;benzothiadiazinones;phenylcarbamates,5/6/7,psbA_target_site_mutation;enhanced_metabolism,0.9,0.0,0.0,0.48,0.0,0.41000000000000003,12.413933326738658,0.2727272727272727,weed_assignment,real_evidence_plus_model_inference
1.5.1.3,EC 1.5.1.3,1,unassigned_stage,kinetic_ec_record,0.3798341365201996,0.5218580509869437,0.014629785034286195,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,5.288267030694535,1.0,0.65,0.0,0.058156778664687894,22.610721413240647,0.36363636363636365,SKiD,model_inference
2.4.1.4,EC 2.4.1.4,2,unassigned_stage,kinetic_ec_record,0.37055392208651866,0.512750096152075,0.0049066173465167374,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,5.099866427824199,1.0,0.65,0.0,0.12321359891374975,22.216097953803498,0.36363636363636365,SKiD,model_inference
2.4.2.18,EC 2.4.2.18,2,unassigned_stage,kinetic_ec_record,0.3702110479788026,0.5122738821135805,0.0049066173465167374,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.969813299576001,1.0,0.65,0.0,0.11885283336539668,22.195464866056533,0.36363636363636365,SKiD,model_inference
1.14.20.1,EC 1.14.20.1,1,unassigned_stage,kinetic_ec_record,0.36997379718939605,0.5119443671282936,0.0049066173465167374,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,5.003946305945459,1.0,0.65,0.0,0.12896880622647414,22.181187858123593,0.36363636363636365,SKiD,model_inference
1.1.1.42,EC 1.1.1.42,1,unassigned_stage,kinetic_ec_record,0.36192183259599087,0.49888540292598405,0.009729794604580004,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.564348191467836,1.0,0.65,0.0,0.11022237119184329,21.615377670917553,0.36363636363636365,SKiD,model_inference
1.4.3.19,EC 1.4.3.19,1,unassigned_stage,kinetic_ec_record,0.36138827116028616,0.5019255772549711,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.709530201312334,1.0,0.65,0.0,0.12583935708766325,21.747100338931215,0.36363636363636365,SKiD,model_inference
2.5.1.6,EC 2.5.1.6,2,unassigned_stage,kinetic_ec_record,0.35982687812784936,0.4997569758210311,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.59511985013459,1.0,0.65,0.0,0.11190956274152955,21.65314060642074,0.36363636363636365,SKiD,model_inference
1.1.3.7,EC 1.1.3.7,1,unassigned_stage,kinetic_ec_record,0.3515040833478699,0.48819753862661525,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.465908118654584,1.0,0.65,0.0,0.16125109746392666,21.152300936317943,0.36363636363636365,SKiD,model_inference
1.13.11.27,EC 1.13.11.27,1,unassigned_stage,kinetic_ec_record,0.3504458096742078,0.4867277140798623,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.394449154672439,1.0,0.65,0.0,0.15337468205961038,21.088617347859124,0.36363636363636365,SKiD,model_inference
1.11.1.16,EC 1.11.1.16,1,unassigned_stage,kinetic_ec_record,0.3484204415583859,0.4839147028078875,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.3694478524670215,1.0,0.65,0.0,0.16703871343518037,20.96673705094191,0.36363636363636365,SKiD,model_inference
1.6.5.2,EC 1.6.5.2,1,unassigned_stage,kinetic_ec_record,0.343281740618018,0.4767776181684876,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,4.143134726391533,1.0,0.65,0.0,0.15982308558291136,20.65750615533917,0.36363636363636365,SKiD,model_inference
1.3.3.4,EC 1.3.3.4,1,unassigned_stage,kinetic_ec_record,0.3372013976108389,0.4683326973251833,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.9318256327243257,1.0,0.65,0.0,0.16580732466351747,20.29161019534832,0.36363636363636365,SKiD,model_inference
1.4.1.16,EC 1.4.1.16,1,unassigned_stage,kinetic_ec_record,0.3325253961577111,0.46183825086250574,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.8066624897703196,1.0,0.65,0.0,0.18001141978018412,20.010223102779577,0.36363636363636365,SKiD,model_inference
2.6.1.30,EC 2.6.1.30,2,unassigned_stage,kinetic_ec_record,0.33181945114218736,0.4608577716742784,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.8501476017100584,1.0,0.65,0.0,0.19819672848059816,19.96774154724055,0.36363636363636365,SKiD,model_inference
2.1.3.3,EC 2.1.3.3,2,unassigned_stage,kinetic_ec_record,0.3303198320420162,0.4587749673684851,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.7376696182833684,1.0,0.65,0.0,0.1841509920694012,19.87749917610624,0.36363636363636365,SKiD,model_inference
1.3.1.9,EC 1.3.1.9,1,unassigned_stage,kinetic_ec_record,0.32964302653092276,0.45783495971418864,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.6635616461296463,1.0,0.65,0.0,0.17180899676056186,19.83677114449417,0.36363636363636365,SKiD,model_inference
1.14.15.1,EC 1.14.15.1,1,unassigned_stage,kinetic_ec_record,0.32897597790921207,0.456908503295146,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.7612001156935624,1.0,0.65,0.0,0.20353357764158791,19.79663025186472,0.36363636363636365,SKiD,model_inference
1.14.14.16,EC 1.14.14.16,1,unassigned_stage,kinetic_ec_record,0.3270807978011119,0.4542763087005624,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.6635616461296463,1.0,0.65,0.0,0.19722793257217797,19.682584260678016,0.36363636363636365,SKiD,model_inference
1.2.3.1,EC 1.2.3.1,1,unassigned_stage,kinetic_ec_record,0.32585467131419277,0.4525733552465081,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.6635616461296463,1.0,0.65,0.0,0.2093918858154229,19.608799816696525,0.36363636363636365,SKiD,model_inference
1.14.13.44,EC 1.14.13.44,1,unassigned_stage,kinetic_ec_record,0.3241717564421308,0.45023597347975536,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.6109179126442243,1.0,0.65,0.0,0.2125505098245482,19.507527281254205,0.36363636363636365,SKiD,model_inference
2.2.1.9,EC 2.2.1.9,2,unassigned_stage,kinetic_ec_record,0.32269475234856876,0.4481845789053637,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.5263605246161616,1.0,0.65,0.0,0.20545999986298705,19.418645810244065,0.36363636363636365,SKiD,model_inference
2.1.2.1,EC 2.1.2.1,2,unassigned_stage,kinetic_ec_record,0.32183783912463376,0.44699442164989833,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.4339872044851463,1.0,0.65,0.0,0.1902079836540496,19.36707946171235,0.36363636363636365,SKiD,model_inference
1.7.3.1,EC 1.7.3.1,1,unassigned_stage,kinetic_ec_record,0.32162665502543514,0.4467011104010114,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.4657359027997265,1.0,0.65,0.0,0.2004670149984197,19.35437106539,0.36363636363636365,SKiD,model_inference
1.8.4.11,EC 1.8.4.11,1,unassigned_stage,kinetic_ec_record,0.31953057795142187,0.44378989224265963,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.4657359027997265,1.0,0.65,0.0,0.22126143041521806,19.228235725277546,0.36363636363636365,SKiD,model_inference
2.3.1.7,EC 2.3.1.7,2,unassigned_stage,kinetic_ec_record,0.31869353699461506,0.44262733535820575,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.4011973816621555,1.0,0.65,0.0,0.2129697884402274,19.177865227415687,0.36363636363636365,SKiD,model_inference
1.14.16.1,EC 1.14.16.1,1,unassigned_stage,kinetic_ec_record,0.31847972277774106,0.442330371168103,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.367295829986474,1.0,0.65,0.0,0.20637341936721484,19.164998558865836,0.36363636363636365,SKiD,model_inference
1.13.12.7,EC 1.13.12.7,1,unassigned_stage,kinetic_ec_record,0.3176097721906469,0.4411221064638055,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.367295829986474,1.0,0.65,0.0,0.21500388154076827,19.112647662734872,0.36363636363636365,SKiD,model_inference
1.1.99.29,EC 1.1.99.29,1,unassigned_stage,kinetic_ec_record,0.3163836457037278,0.4394191530097512,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.367295829986474,1.0,0.65,0.0,0.2271678347840132,19.038863218753377,0.36363636363636365,SKiD,model_inference
2.3.2.5,EC 2.3.2.5,2,unassigned_stage,kinetic_ec_record,0.3163836457037278,0.4394191530097512,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.367295829986474,1.0,0.65,0.0,0.2271678347840132,19.038863218753377,0.36363636363636365,SKiD,model_inference
1.18.1.2,EC 1.18.1.2,1,unassigned_stage,kinetic_ec_record,0.3154273101968369,0.43809090925018046,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.2188758248682006,1.0,0.65,0.0,0.1984901460362486,18.981313949254265,0.36363636363636365,SKiD,model_inference
1.2.1.12,EC 1.2.1.12,1,unassigned_stage,kinetic_ec_record,0.31412231267601337,0.43627841269348117,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.1780538303479458,1.0,0.65,0.0,0.20093946570746385,18.902783293976494,0.36363636363636365,SKiD,model_inference
2.1.1.20,EC 2.1.1.20,2,unassigned_stage,kinetic_ec_record,0.31409924554314667,0.43624637500894403,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.295836866004329,1.0,0.65,0.0,0.23145537262294194,18.90139518631307,0.36363636363636365,SKiD,model_inference
1.8.5.4,EC 1.8.5.4,1,unassigned_stage,kinetic_ec_record,0.3137350320541202,0.4357405229408517,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.2188758248682006,1.0,0.65,0.0,0.21527861967431128,18.879477961569066,0.36363636363636365,SKiD,model_inference
1.20.1.1,EC 1.20.1.1,1,unassigned_stage,kinetic_ec_record,0.31286508146702596,0.43453225823655417,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.2188758248682006,1.0,0.65,0.0,0.2239090818478647,18.82712706543811,0.36363636363636365,SKiD,model_inference
2.3.3.13,EC 2.3.3.13,2,unassigned_stage,kinetic_ec_record,0.3115600839462025,0.43271976167985493,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.1780538303479458,1.0,0.65,0.0,0.22635840151907996,18.74859641016034,0.36363636363636365,SKiD,model_inference
1.11.2.1,EC 1.11.2.1,1,unassigned_stage,kinetic_ec_record,0.3101995381924624,0.4308301147996603,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.1354942159291497,1.0,0.65,0.0,0.22891197838420776,18.666723036554863,0.36363636363636365,SKiD,model_inference
1.1.5.2,EC 1.1.5.2,1,unassigned_stage,kinetic_ec_record,0.30897341170554327,0.429127161345606,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.1354942159291497,1.0,0.65,0.0,0.2410759316274527,18.59293859257337,0.36363636363636365,SKiD,model_inference
1.7.1.17,EC 1.7.1.17,1,unassigned_stage,kinetic_ec_record,0.3072913523867817,0.42679096784732606,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,3.044522437723423,1.0,0.65,0.0,0.23437028507655136,18.491717541643652,0.36363636363636365,SKiD,model_inference
1.13.99.1,EC 1.13.99.1,1,unassigned_stage,kinetic_ec_record,0.3040918843836321,0.42234726228739605,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.9444389791664403,1.0,0.65,0.0,0.24037529258997029,18.299183598231213,0.36363636363636365,SKiD,model_inference
2.4.3.1,EC 2.4.3.1,2,unassigned_stage,kinetic_ec_record,0.30236346345406395,0.4199466776629958,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.8903717578961645,1.0,0.65,0.0,0.24361932586618687,18.195172651061633,0.36363636363636365,SKiD,model_inference
1.10.3.11,EC 1.10.3.11,1,unassigned_stage,kinetic_ec_record,0.29737204888328156,0.4130141574257981,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.772588722239781,1.0,0.65,0.0,0.26285026124881483,17.894804986945914,0.36363636363636365,SKiD,model_inference
1.14.11.44,EC 1.14.11.44,1,unassigned_stage,kinetic_ec_record,0.29737204888328156,0.4130141574257981,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.772588722239781,1.0,0.65,0.0,0.26285026124881483,17.894804986945914,0.36363636363636365,SKiD,model_inference
1.14.99.50,EC 1.14.99.50,1,unassigned_stage,kinetic_ec_record,0.2965350079264748,0.41185160054134423,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.70805020110221,1.0,0.65,0.0,0.25455861927382406,17.844434489084055,0.36363636363636365,SKiD,model_inference
1.5.3.25,EC 1.5.3.25,1,unassigned_stage,kinetic_ec_record,0.29530888143955575,0.41014864708729,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.70805020110221,1.0,0.65,0.0,0.266722572517069,17.770650045102567,0.36363636363636365,SKiD,model_inference
1.17.1.9,EC 1.17.1.9,1,unassigned_stage,kinetic_ec_record,0.2935050968432381,0.4076433907035155,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2478199011792848,17.662103948984786,0.36363636363636365,SKiD,model_inference
1.3.8.6,EC 1.3.8.6,1,unassigned_stage,kinetic_ec_record,0.2931033173238608,0.40708536359326924,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.6390573296152584,1.0,0.65,0.0,0.2708621448062861,17.637926118429228,0.36363636363636365,SKiD,model_inference
1.8.1.12,EC 1.8.1.12,1,unassigned_stage,kinetic_ec_record,0.29196036015696974,0.40549792308369836,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2631446698922645,17.569146543113455,0.36363636363636365,SKiD,model_inference
1.8.3.1,EC 1.8.3.1,1,unassigned_stage,kinetic_ec_record,0.2907342336700507,0.40379496962964406,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2753086231355094,17.49536209913196,0.36363636363636365,SKiD,model_inference
1.7.7.1,EC 1.7.7.1,1,unassigned_stage,kinetic_ec_record,0.2907342336700507,0.40379496962964406,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2753086231355094,17.49536209913196,0.36363636363636365,SKiD,model_inference
1.14.19.8,EC 1.14.19.8,1,unassigned_stage,kinetic_ec_record,0.2907342336700507,0.40379496962964406,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2753086231355094,17.49536209913196,0.36363636363636365,SKiD,model_inference
1.1.2.3,EC 1.1.2.3,1,unassigned_stage,kinetic_ec_record,0.2907342336700507,0.40379496962964406,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.5649493574615367,1.0,0.65,0.0,0.2753086231355094,17.49536209913196,0.36363636363636365,SKiD,model_inference
1.3.99.4,EC 1.3.99.4,1,unassigned_stage,kinetic_ec_record,0.28940155487806213,0.40194402686299335,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.4849066497880004,1.0,0.65,0.0,0.2679472323526767,17.415165671828703,0.36363636363636365,SKiD,model_inference
1.20.4.4,EC 1.20.4.4,1,unassigned_stage,kinetic_ec_record,0.28661997517845766,0.39808072172465375,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.3978952727983707,1.0,0.65,0.0,0.2731679149720545,17.247778935048203,0.36363636363636365,SKiD,model_inference
2.4.99.23,EC 2.4.99.23,2,unassigned_stage,kinetic_ec_record,0.28539384869153855,0.39637776827059945,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.3978952727983707,1.0,0.65,0.0,0.28533186821529943,17.173994491066708,0.36363636363636365,SKiD,model_inference
1.7.2.2,EC 1.7.2.2,1,unassigned_stage,kinetic_ec_record,0.28511783603674135,0.3959944173611589,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.302585092994046,1.0,0.65,0.0,0.2635617570473342,17.157384915722456,0.36363636363636365,SKiD,model_inference
1.4.99.6,EC 1.4.99.6,1,unassigned_stage,kinetic_ec_record,0.2823469728635539,0.39214599628728747,6.626916810545428e-06,0,0,0,not_high_confidence,0,unmapped,unmapped,0.0,,unmapped,,0.55,2.302585092994046,1.0,0.65,0.0,0.29105047900355885,16.990643065869634,0.36363636363636365,SKiD,model_inference
